id,Name,Fueltype,Technology,Set,Country,Capacity,lat,lon,DateIn,DateOut
mastr_SEE970763022260,mastr_SEE970763022260,Oil,steam turbine,PP,DE,2.0,49.3578,6.750001,2014.0,
mastr_SEE905229048430,mastr_SEE905229048430,Natural Gas,OCGT,PP,DE,5.0,51.406887,8.597764,1998.0,
mastr_SEE927630371594,mastr_SEE927630371594,Lignite,steam turbine,PP,DE,45.189,51.46316,11.720459,1960.0,
mastr_SEE940224582367,mastr_SEE940224582367,Natural Gas,OCGT,PP,DE,4.25,49.452814,8.433906,2008.0,
mastr_SEE995800957749,mastr_SEE995800957749,Natural Gas,OCGT,PP,DE,3.177,51.243917,7.103902,2021.0,
mastr_SEE962826170902,mastr_SEE962826170902,Oil,steam turbine,PP,DE,2.0,49.357764,6.749994,2014.0,
mastr_SEE904364883227,mastr_SEE904364883227,Natural Gas,OCGT,PP,DE,6.9,49.653253,8.361577,2012.0,
mastr_SEE995596088894,mastr_SEE995596088894,Natural Gas,OCGT,PP,DE,5.5,51.263502,7.236474,1957.0,
mastr_SEE924716401350,mastr_SEE924716401350,Natural Gas,OCGT,PP,DE,2.614,53.474849,9.908546,2016.0,
mastr_SEE996033213305,mastr_SEE996033213305,Oil,steam turbine,PP,DE,2.0,52.438419,10.794422,2010.0,
mastr_SEE957716831667,mastr_SEE957716831667,Oil,steam turbine,PP,DE,2.0,52.438431,10.794354,2010.0,
mastr_SEE950379558698,mastr_SEE950379558698,Oil,steam turbine,PP,DE,2.0,52.438446,10.794388,2016.0,
mastr_SEE907667431027,mastr_SEE907667431027,Oil,steam turbine,PP,DE,2.0,52.438376,10.794352,2016.0,
mastr_SEE993275815625,mastr_SEE993275815625,Oil,steam turbine,PP,DE,2.0,52.432394,10.753585,2016.0,
mastr_SEE984460499508,mastr_SEE984460499508,Oil,steam turbine,PP,DE,2.0,52.432416,10.753551,2016.0,
mastr_SEE918636560020,mastr_SEE918636560020,Oil,steam turbine,PP,DE,2.0,52.432379,10.753602,2016.0,
mastr_SEE905192478234,mastr_SEE905192478234,Natural Gas,CCGT,PP,DE,308.0,50.858679,6.845286,2007.0,
mastr_SEE988477355802,mastr_SEE988477355802,Hard Coal,steam turbine,PP,DE,843.0,49.446975,8.492516,2015.0,
mastr_SEE903983424590,mastr_SEE903983424590,Natural Gas,CCGT,PP,DE,430.0,50.858679,6.845286,2013.0,
mastr_SEE999346426134,mastr_SEE999346426134,Natural Gas,CCGT,PP,DE,431.0,52.54612,9.115922,1973.0,
mastr_SEE997573575595,mastr_SEE997573575595,Natural Gas,OCGT,PP,DE,2.2,50.445385,9.035337,1997.0,2025.0
mastr_SEE989503748513,mastr_SEE989503748513,Natural Gas,OCGT,PP,DE,66.7,51.222827,6.731094,1974.0,
mastr_SEE972458947407,mastr_SEE972458947407,Natural Gas,OCGT,PP,DE,64.7,51.222827,6.731094,1975.0,
mastr_SEE907597880766,mastr_SEE907597880766,Natural Gas,CCGT,PP,DE,433.0,53.34007,7.207285,1973.0,
mastr_SEE994441710164,mastr_SEE994441710164,Oil,steam turbine,PP,DE,2.0,48.787209,12.882653,1982.0,
mastr_SEE935058647290,mastr_SEE935058647290,Oil,steam turbine,PP,DE,2.0,49.425058,11.072513,2014.0,
mastr_SEE991834178884,mastr_SEE991834178884,Oil,steam turbine,PP,DE,2.0,49.425058,11.072513,2014.0,
mastr_SEE909002940690,mastr_SEE909002940690,Hard Coal,steam turbine,PP,DE,255.0,49.446975,8.492516,2005.0,
mastr_SEE988699847857,mastr_SEE988699847857,Hard Coal,steam turbine,PP,DE,425.0,49.446975,8.492516,1982.0,
mastr_SEE975507584615,mastr_SEE975507584615,Hard Coal,steam turbine,PP,DE,435.0,49.446975,8.492516,1993.0,
mastr_SEE987736068934,mastr_SEE987736068934,Oil,steam turbine,PP,DE,3.8,47.912047,10.611832,1978.0,
mastr_SEE998356674993,mastr_SEE998356674993,Natural Gas,OCGT,PP,DE,4.946,50.706211,6.649895,1996.0,
mastr_SEE976549634931,mastr_SEE976549634931,Oil,steam turbine,PP,DE,86.2,51.225419,6.815135,1972.0,
mastr_SEE922579581844,mastr_SEE922579581844,Natural Gas,OCGT,PP,DE,4.946,50.706211,6.649895,1996.0,
mastr_SEE973045687065,mastr_SEE973045687065,Oil,steam turbine,PP,DE,3.87,52.089235,11.65372,2005.0,
mastr_SEE960233412424,mastr_SEE960233412424,Oil,steam turbine,PP,DE,2.59,52.042576,8.606335,2008.0,
